sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,content
371,697,24,507,396,317,163,313,air
373,702,21,509,397,318,165,308,air
372,697,21,510,394,316,165,312,air
372,696,25,506,409,315,165,302,air
362,695,21,508,394,316,167,333,air
369,693,22,515,393,316,166,310,air
371,696,21,494,393,317,165,307,air
362,703,22,503,384,315,163,312,air
376,691,20,498,393,318,162,307,air
370,693,21,504,393,315,164,305,air
367,695,21,501,393,314,162,305,air
366,691,22,500,393,314,166,306,air
362,692,13,502,392,316,161,306,air
366,695,22,498,390,312,163,307,air
370,690,24,517,391,315,162,305,air
366,686,21,499,391,314,161,303,air
363,693,19,500,391,316,162,300,air
366,686,22,500,391,314,161,301,air
368,689,20,498,393,314,163,301,air
364,687,19,497,393,315,163,300,air
367,687,29,498,390,313,161,301,air
365,689,23,496,389,315,161,294,air
362,686,20,497,388,313,167,297,air
365,686,21,504,388,313,159,298,air
364,688,21,496,388,313,160,298,air
362,687,22,493,388,314,161,298,air
380,687,22,491,388,311,159,297,air
363,678,16,482,389,314,160,296,air
362,687,22,490,390,312,160,295,air
363,683,20,494,387,313,175,294,air
361,682,23,490,389,313,158,295,air
363,681,25,491,387,313,161,293,air
366,683,14,489,387,312,160,293,air
364,680,21,491,385,319,159,288,air
361,682,21,489,386,311,162,290,air
360,679,21,490,387,314,159,293,air
361,685,21,487,385,311,157,290,air
363,680,22,488,385,311,156,302,air
360,679,19,488,385,312,158,282,air
362,690,22,487,395,311,158,288,air
378,680,24,484,385,318,157,288,air
362,683,18,480,387,310,157,293,air
359,678,22,511,383,311,159,288,air
358,677,20,483,385,306,161,286,air
359,678,25,488,383,311,156,285,air
358,670,21,484,384,310,174,284,air
357,678,18,480,387,312,152,284,air
358,674,20,482,383,327,155,284,air
373,678,21,483,384,305,156,280,air
356,676,16,481,380,310,163,284,air
355,696,22,481,388,311,152,284,air
356,671,20,474,383,309,157,284,air
353,673,21,481,380,311,156,282,air
358,675,21,478,380,312,155,281,air
358,676,21,476,394,311,155,282,air
356,667,21,476,381,307,157,279,air
355,671,21,476,383,309,164,279,air
355,674,22,478,382,312,155,285,air
353,673,21,478,380,308,155,280,air
355,673,21,477,381,308,155,279,air
353,671,22,473,377,307,154,309,air
355,667,23,472,383,310,158,277,air
353,669,26,473,378,311,154,292,air
352,672,21,473,379,308,168,275,air
352,665,19,473,379,310,155,277,air
354,667,14,471,372,308,150,276,air
354,670,19,471,378,306,170,282,air
349,666,25,470,378,309,165,277,air
349,669,22,469,377,306,151,273,air
353,669,21,470,378,307,143,276,air
348,666,22,468,377,304,157,277,air
353,665,21,468,380,307,153,273,air
350,667,22,470,374,311,153,271,air
351,665,21,466,376,307,153,272,air
349,669,21,468,375,302,148,271,air
366,665,21,464,375,296,152,267,air
352,662,22,466,376,310,152,272,air
347,662,24,464,372,305,151,272,air
346,663,22,465,374,310,152,269,air
342,665,22,466,374,304,152,269,air
348,665,21,459,373,306,152,267,air
346,663,21,464,374,307,166,269,air
347,665,21,460,373,306,150,264,air
351,663,22,467,371,305,151,292,air
347,667,20,463,371,307,177,267,air
348,662,23,462,374,304,149,266,air
351,664,22,464,377,306,147,276,air
345,656,22,475,372,305,150,266,air
346,657,24,458,373,305,150,269,air
345,659,22,461,374,305,149,262,air
350,661,21,460,372,303,146,263,air
344,659,22,455,372,304,165,264,air
342,660,13,459,369,306,149,262,air
344,664,35,468,368,304,148,259,air
346,659,29,457,371,306,148,264,air
347,657,21,450,368,304,149,259,air
344,657,20,456,371,304,150,261,air
343,656,21,468,372,303,150,264,air
346,656,21,454,369,306,149,259,air
345,659,22,472,374,305,148,264,air
343,654,22,454,370,306,150,258,air
343,656,21,454,370,303,148,258,air
332,657,21,453,369,303,147,259,air
344,652,20,459,383,304,149,259,air
341,662,22,453,369,307,147,257,air
341,655,21,451,370,301,146,257,air
341,655,36,451,368,304,146,257,air
340,664,22,440,365,304,146,255,air
341,657,23,454,368,327,147,256,air
340,650,22,450,367,303,152,254,air
339,648,22,465,369,303,147,256,air
340,650,52,455,367,302,141,254,air
340,648,21,447,367,301,146,250,air
336,650,23,447,383,302,150,253,air
340,652,21,447,363,300,147,253,air
340,649,21,448,367,301,146,253,air
339,649,22,445,365,300,146,253,air
338,648,22,445,367,302,149,252,air
336,648,22,445,365,303,146,256,air
338,644,21,445,373,303,141,254,air
338,650,46,446,366,301,151,250,air
334,646,20,444,362,300,145,250,air
337,646,20,451,364,300,143,250,air
335,648,20,440,364,298,145,250,air
335,648,34,447,364,303,144,249,air
337,641,21,442,364,324,148,249,air
335,643,22,441,363,300,143,248,air
334,646,55,441,361,301,141,251,air
339,646,21,440,368,300,143,251,air
336,645,21,438,358,300,144,247,air
333,645,22,439,361,321,146,247,air
334,644,42,439,363,299,141,246,air
335,645,23,439,361,299,142,244,air
335,647,20,437,359,292,142,245,air
333,644,20,440,361,300,143,244,air
334,640,21,437,363,298,144,244,air
334,634,22,438,360,300,143,241,air
333,640,22,453,363,298,141,245,air
333,643,20,437,361,300,144,242,air
330,640,22,435,353,299,143,245,air
333,641,21,436,361,298,143,245,air
333,650,22,435,362,298,141,244,air
332,648,20,430,360,299,135,244,air
330,640,21,434,363,299,142,244,air
345,640,20,435,360,299,141,242,air
330,631,21,434,362,298,141,242,air
330,639,23,434,357,300,136,242,air
331,638,23,431,359,298,141,241,air
321,634,20,431,359,302,151,244,air
330,635,22,431,359,299,142,240,air
330,641,22,438,359,295,138,240,air
330,640,21,433,358,299,140,239,air
330,636,20,431,359,296,140,249,air
329,638,21,431,358,302,152,235,air
328,638,20,431,359,299,141,240,air
330,637,21,431,355,298,139,238,air
328,639,21,429,354,298,140,269,air
326,636,21,428,358,298,136,237,air
327,632,22,429,358,299,139,236,air
327,636,23,427,355,300,139,236,air
327,635,21,427,356,296,139,240,air
326,635,21,431,355,298,140,237,air
327,632,21,429,355,298,139,260,air
328,636,21,427,356,297,140,235,air
316,635,29,419,356,296,143,236,air
327,634,23,422,355,299,138,235,air
327,630,16,425,355,297,138,235,air
325,631,16,426,355,298,135,234,air
323,627,22,429,354,296,140,247,air
324,633,22,423,349,297,138,235,air
323,629,22,425,354,296,139,235,air
326,631,22,423,354,297,138,233,air
325,633,18,435,358,299,160,232,air
325,631,22,423,353,298,136,234,air
327,632,20,424,354,296,136,228,air
324,633,20,420,351,297,136,234,air
320,630,23,421,354,296,134,232,air
324,631,23,420,354,296,144,263,air
323,631,22,419,353,288,137,234,air
325,637,27,421,354,296,138,230,air
321,634,22,427,352,297,136,229,air
323,628,21,418,353,295,136,231,air
321,630,21,417,352,295,163,229,air
322,628,31,417,351,295,137,230,air
324,631,22,416,351,293,134,226,air
321,626,22,416,346,294,136,226,air
322,630,21,415,352,296,137,232,air
319,627,21,414,348,296,147,228,air
320,626,20,414,351,284,136,234,air
323,626,21,421,349,295,144,227,air
319,622,18,414,350,294,136,233,air
321,627,19,414,352,296,138,227,air
321,625,12,412,356,293,136,227,air
320,625,18,413,350,293,131,227,air
321,625,21,412,349,296,134,226,air
319,625,22,412,353,316,135,226,air
317,624,21,411,349,291,157,225,air
320,625,20,411,349,293,134,223,air
317,624,21,401,352,294,148,224,air
320,627,21,414,347,293,134,224,air
319,622,24,415,347,294,133,224,air
316,622,21,409,346,294,136,225,air
318,621,22,410,348,294,135,223,air
318,622,21,413,346,294,133,224,air
318,620,21,407,347,293,134,224,air
317,623,19,406,347,293,136,227,air
316,617,22,406,345,294,133,223,air
327,620,22,406,347,298,134,223,air
317,621,22,405,347,292,133,221,air
308,623,25,405,347,294,138,221,air
317,621,22,410,346,298,132,221,air
316,626,22,406,346,296,133,221,air
315,617,21,405,348,296,132,211,air
314,618,21,403,344,290,134,219,air
317,614,22,416,342,297,134,220,air
316,618,21,404,352,294,121,223,air
315,619,22,405,345,293,134,220,air
315,619,21,403,345,289,133,225,air
313,616,21,404,344,292,131,219,air
316,618,22,402,351,294,131,220,air
314,617,21,403,343,292,137,218,air
315,618,28,402,346,292,132,218,air
317,614,19,402,341,292,124,217,air
314,618,21,399,345,291,131,218,air
313,613,23,401,342,291,131,218,air
311,641,22,415,344,292,136,217,air
314,615,21,400,347,292,155,216,air
312,614,22,400,343,292,131,224,air
312,615,17,399,343,292,132,218,air
310,616,21,398,355,291,130,220,air
310,612,21,397,341,290,131,216,air
312,616,21,398,342,290,133,213,air
310,616,22,399,340,291,131,216,air
315,615,21,396,342,288,130,214,air
312,616,23,396,345,292,130,214,air
310,613,21,396,341,296,132,217,air
304,609,23,396,339,290,129,218,air
311,614,21,395,341,291,129,215,air
308,611,19,393,341,289,129,214,air
308,609,22,393,340,290,126,214,air
312,604,21,393,328,289,130,213,air
309,610,21,393,340,292,111,211,air
312,612,23,394,341,280,129,217,air
310,611,25,392,339,290,128,214,air
309,612,19,391,339,290,129,211,air
313,610,21,391,342,290,127,214,air
310,613,21,413,338,294,119,213,air
308,613,22,393,338,283,128,211,air
311,627,22,392,339,293,129,212,air
309,610,22,388,351,290,125,211,air
305,609,22,391,339,296,128,210,air
311,613,21,390,338,286,133,215,air
308,612,21,389,339,285,128,211,air
307,609,25,396,337,289,128,212,air
308,609,23,391,338,289,130,209,air
308,609,29,388,338,291,127,209,air
308,612,24,389,333,289,127,210,air
307,606,23,388,328,305,128,210,air
308,608,21,386,360,285,127,218,air
310,608,54,382,338,290,126,210,air
304,606,20,388,337,288,130,208,air
305,607,18,387,337,294,125,207,air
307,604,17,385,336,279,126,213,air
304,608,56,385,336,289,122,210,air
305,607,21,384,337,289,126,210,air
306,604,22,387,335,288,126,209,air
305,609,21,378,335,288,142,208,air
305,602,21,402,332,286,126,208,air
301,604,21,381,334,285,126,208,air
306,607,21,386,335,288,128,206,air
305,606,21,383,333,288,127,206,air
303,603,21,383,334,290,126,207,air
321,604,22,383,335,287,126,206,air
301,605,31,383,335,285,126,201,air
305,601,34,380,334,284,123,205,air
304,604,21,384,335,287,129,208,air
320,605,21,381,335,294,139,205,air
305,604,22,384,349,283,125,207,air
302,603,35,382,337,276,127,204,air
305,601,21,376,351,288,125,233,air
302,600,22,380,334,291,114,204,air
300,604,21,379,343,288,131,204,air
301,600,34,379,334,286,124,205,air
302,605,21,378,333,288,124,209,air
300,598,22,379,332,286,153,204,air
304,601,30,376,332,289,124,204,air
298,600,20,378,332,287,120,202,air
303,600,20,380,331,289,151,202,air
302,601,21,375,330,289,124,199,air
299,600,12,377,333,287,123,202,air
304,599,22,378,333,289,128,199,air
297,600,21,378,334,286,123,220,air
317,598,20,376,330,282,123,202,air
298,596,53,377,331,287,124,203,air
300,598,23,375,334,287,122,203,air
300,598,22,375,335,286,121,201,air
299,598,24,374,331,286,122,194,air
300,611,22,374,330,286,127,201,air
297,597,21,376,331,291,123,196,air
300,597,20,373,331,286,121,200,air
295,597,21,372,336,286,122,205,air
301,595,23,374,329,282,122,198,air
298,591,21,372,328,285,122,199,air
297,593,25,371,333,286,121,200,air
295,596,19,372,330,286,122,199,air
308,593,21,372,331,295,121,200,air
300,598,23,371,333,285,123,200,air
297,599,21,370,329,286,121,204,air
297,598,22,364,329,290,122,198,air
298,593,19,377,329,284,121,198,air
299,594,28,369,338,285,121,197,air
298,596,21,375,323,285,122,197,air
296,595,22,371,340,284,127,198,air
296,593,20,368,327,286,121,197,air
295,593,30,376,329,286,120,197,air
296,593,20,370,328,286,121,197,air
296,590,20,367,324,282,120,196,air
296,593,20,366,327,284,120,201,air
299,589,18,372,331,282,121,197,air
294,588,21,366,328,291,121,205,air
292,592,21,366,326,284,121,195,air
296,592,20,367,327,300,120,198,air
296,599,21,363,327,284,120,214,air
295,610,20,366,327,285,121,195,air
297,591,21,368,327,287,120,193,air
288,588,32,365,329,289,120,192,air
296,593,26,363,326,279,140,195,air
294,583,22,373,330,284,121,194,air
295,589,12,366,340,286,119,199,air
294,588,23,358,326,286,115,195,air
290,601,59,363,326,285,119,193,air
292,585,23,364,325,284,117,191,air
291,589,22,361,325,284,119,192,air
292,590,18,377,325,307,116,193,air
294,591,22,360,321,283,119,192,air
293,584,19,362,321,283,119,194,air
288,585,22,361,324,283,118,193,air
292,596,21,360,324,283,118,219,air
292,587,21,363,324,284,117,192,air
299,589,21,371,324,283,121,191,air
294,587,22,360,323,284,114,186,air
285,587,21,358,321,283,118,190,air
299,585,21,361,319,283,120,191,air
290,586,50,360,324,282,118,190,air
301,604,21,358,324,282,110,192,air
290,584,21,377,327,285,118,189,air
291,588,21,358,335,283,118,191,air
290,586,21,358,323,285,122,187,air
290,585,21,351,324,283,118,190,air
290,584,21,356,322,283,118,190,air
287,585,21,358,322,283,117,191,air
288,584,21,357,319,283,113,190,air
289,586,20,358,326,282,116,181,air
301,585,21,357,325,284,147,188,air
290,584,24,356,321,283,116,191,air
289,583,21,355,321,281,108,189,air
285,579,20,381,322,289,116,189,air
289,574,30,355,320,283,129,190,air
287,583,21,355,321,282,114,189,air
288,578,22,356,324,282,115,188,air
287,581,22,353,321,282,114,188,air
287,584,21,354,321,282,112,192,air
290,581,25,354,322,284,116,186,air
284,582,19,354,319,286,114,188,air
284,601,22,352,322,283,115,188,air
285,580,22,354,322,282,115,187,air
282,580,36,350,321,283,116,189,air
287,583,22,354,320,281,103,186,air
287,582,21,356,320,281,115,207,air
288,579,22,352,318,281,105,190,air
290,577,28,353,319,282,115,187,air
285,582,24,350,320,281,115,186,air
285,579,21,352,321,280,114,186,air
286,589,22,352,331,281,114,186,air
283,581,21,379,317,281,113,188,air
309,574,21,351,319,280,112,186,air
286,575,23,356,314,278,113,187,air
284,580,40,351,319,277,125,186,air
280,579,21,351,318,280,113,185,air
285,577,22,350,321,281,109,185,air
294,578,21,351,320,284,115,185,air
283,575,21,350,319,281,113,186,air
285,580,21,348,317,282,113,185,air
286,580,21,349,315,279,120,189,air
284,576,24,348,317,277,115,190,air
289,576,21,349,314,280,112,186,air
283,578,20,346,318,281,120,182,air
283,578,21,341,308,281,119,184,air
283,573,23,348,317,280,114,183,air
282,569,21,347,317,300,114,184,air
285,576,21,348,316,280,121,184,air
284,582,21,348,327,281,113,206,air
286,575,18,362,315,279,107,183,air
280,574,20,347,316,288,113,181,air
283,572,21,347,309,280,107,183,air
277,574,23,346,325,281,113,183,air
282,571,21,346,315,280,112,181,air
287,573,21,346,316,280,111,182,air
283,573,23,350,317,281,112,181,air
280,573,19,345,316,280,111,183,air
280,572,21,346,315,280,113,182,air
283,570,24,346,315,281,110,181,air
281,574,21,344,326,280,112,181,air
282,571,21,344,315,275,111,181,air
280,570,20,347,314,280,112,186,air
282,578,19,345,329,283,107,182,air
280,600,37,354,314,281,111,181,air
279,573,23,342,315,278,110,181,air
280,570,20,350,315,279,111,179,air
280,567,21,343,312,277,111,180,air
280,568,23,343,309,280,111,180,air
281,569,21,343,315,279,112,181,air
281,570,25,342,315,286,111,184,air
280,573,21,341,308,282,110,179,air
270,571,23,338,314,281,110,180,air
289,590,21,342,314,282,111,180,air
278,572,19,342,305,279,111,179,air
279,566,21,342,314,283,106,195,air
277,567,21,341,313,279,115,179,air
279,571,21,342,314,279,112,178,air
279,568,22,342,314,278,111,177,air
282,571,21,342,308,278,110,178,air
278,566,21,337,313,280,105,179,air
276,569,25,339,314,279,110,174,air
278,565,19,341,319,276,109,179,air
278,569,21,340,316,279,110,178,air
280,570,20,338,313,283,111,180,air
279,568,22,339,312,279,111,170,air
278,569,21,339,312,277,122,180,air
284,569,23,339,313,288,108,176,air
278,572,22,338,312,278,110,177,air
276,567,21,337,311,278,109,181,air
273,567,21,338,309,281,111,174,air
274,566,21,337,312,278,109,177,air
279,566,21,349,312,277,113,178,air
274,566,22,336,312,278,110,177,air
276,568,21,339,312,278,110,175,air
276,583,20,341,321,276,108,177,air
275,565,23,342,312,278,113,177,air
276,574,21,341,311,278,115,180,air
283,566,22,344,313,283,109,197,air
277,567,21,352,314,279,109,180,air
273,568,21,344,312,279,108,182,air
289,567,21,345,313,280,109,216,air
278,563,22,346,314,281,109,206,air
280,564,41,348,313,276,107,179,air
276,568,22,346,336,280,106,179,air
273,563,20,346,313,281,108,178,air
274,561,22,345,317,280,109,179,air
275,565,22,347,312,280,111,178,air
273,567,21,346,312,287,102,178,air
279,565,21,345,314,279,107,179,air
276,570,19,345,313,279,107,178,air
273,567,21,343,314,282,107,179,air
275,565,31,344,312,282,107,181,air
275,561,21,344,312,279,104,178,air
274,562,20,346,311,279,107,177,air
273,564,23,343,313,279,108,179,air
274,564,22,342,311,279,112,176,air
274,567,19,343,306,281,108,178,air
270,568,21,342,311,278,112,177,air
299,562,22,338,306,279,106,176,air
271,563,21,338,315,279,107,177,air
274,582,21,357,311,280,107,176,air
274,567,21,337,309,279,112,175,air
278,567,23,340,313,279,103,176,air
273,565,48,340,310,278,128,176,air
274,563,23,339,311,280,105,175,air
273,562,21,338,310,276,105,176,air
271,563,20,339,309,282,106,175,air
271,561,29,337,311,272,105,173,air
275,564,18,338,310,279,106,175,air
270,565,21,337,310,276,106,176,air
271,561,21,338,309,277,105,175,air
270,559,12,337,308,278,113,174,air
263,563,22,335,308,279,105,179,air
279,563,26,332,313,273,86,174,air
270,557,20,336,328,279,115,173,air
271,559,21,335,308,276,103,173,air
272,562,18,336,308,278,124,173,air
270,561,16,329,306,277,106,173,air
267,565,24,333,307,278,119,172,air
267,562,21,333,306,277,104,173,air
269,562,21,332,307,296,104,172,air
269,562,22,333,311,282,102,188,air
266,556,21,331,307,277,103,174,air
277,558,21,332,307,298,106,170,air
269,556,21,331,307,279,103,173,air
266,560,20,331,310,276,104,171,air
268,557,22,332,306,276,129,184,air
268,558,24,331,307,274,104,170,air
268,564,27,329,306,281,103,170,air
281,559,20,331,302,279,113,172,air
269,560,22,329,305,275,126,169,air
268,558,20,329,306,276,103,169,air
268,558,21,327,296,275,107,167,air
267,558,21,328,302,280,103,166,air
264,557,19,327,304,277,103,169,air
257,560,23,327,306,276,103,168,air
267,556,20,327,305,275,103,165,air
266,556,21,326,305,275,103,175,air
261,555,21,316,304,275,101,169,air
259,558,33,327,305,275,101,167,air
267,555,21,327,303,275,101,167,air
269,557,23,324,305,275,101,167,air
269,553,23,325,304,275,102,168,air
268,555,20,323,304,275,102,168,air
263,547,21,324,306,274,101,168,air
264,556,26,324,303,274,102,161,air
267,555,21,323,306,275,102,168,air
266,556,21,321,303,276,103,167,air
266,556,20,324,303,273,104,167,air
266,553,21,322,305,274,100,166,air
266,555,21,320,303,279,101,163,air
265,555,23,322,302,276,101,167,air
264,553,15,320,301,274,103,165,air
265,551,21,321,301,275,101,165,air
263,549,21,320,303,281,102,164,air
265,564,21,320,305,275,101,169,air
266,555,22,320,312,273,99,165,air
264,551,23,319,302,275,99,166,air
264,553,21,310,303,274,97,166,air
269,552,21,317,303,273,102,165,air
263,572,20,319,304,272,101,164,air
264,551,22,319,302,274,100,164,air
263,553,21,306,302,273,96,164,air
265,547,37,318,302,275,103,165,air
265,551,19,318,303,274,100,163,air
262,550,22,318,290,273,102,164,air
264,553,21,318,317,271,100,166,air
265,551,20,316,300,272,100,164,air
265,550,21,317,300,274,102,162,air
261,546,22,314,301,273,99,161,air
259,546,22,318,300,269,99,164,air
262,546,21,315,303,273,99,162,air
263,556,21,318,299,274,98,164,air
263,550,21,315,300,273,100,163,air
263,548,21,304,305,269,99,187,air
260,553,21,315,297,273,101,162,air
261,547,21,314,301,275,98,166,air
262,568,20,313,297,270,101,169,air
261,547,35,316,300,273,97,162,air
